YYYYMM,ZIPCODE,CITY,STATE,TOTAL FROM ZIP,TOTAL BUSINESS,TOTAL FAMILY,TOTAL INDIVIDUAL,TOTAL PERM,TOTAL TEMP,TOTAL TO ZIP,TOTAL BUSINESS,TOTAL FAMILY,TOTAL INDIVIDUAL,TOTAL PERM,TOTAL TEMP
201812,="59538",MALTA                       ,MT,00000017,00000000,00000000,00000000,00000011,00000000,00000017,00000000,00000000,00000000,00000017,00000000
201812,="59601",HELENA                      ,MT,00000359,00000014,00000110,00000235,00000294,00000065,00000250,00000015,00000068,00000167,00000227,00000023
201812,="59602",HELENA                      ,MT,00000211,00000000,00000070,00000135,00000161,00000050,00000182,00000000,00000063,00000114,00000171,00000011
201812,="59604",HELENA                      ,MT,00000054,00000000,00000029,00000020,00000041,00000013,00000026,00000000,00000000,00000018,00000022,00000000
201812,="59632",BOULDER                     ,MT,00000017,00000000,00000000,00000015,00000000,00000000,00000011,00000000,00000000,00000000,00000000,00000000
201812,="59634",CLANCY                      ,MT,00000025,00000000,00000012,00000000,00000017,00000000,00000028,00000000,00000012,00000015,00000025,00000000
201812,="59635",EAST HELENA                 ,MT,00000058,00000000,00000026,00000027,00000051,00000000,00000051,00000000,00000015,00000030,00000046,00000000
201812,="59639",LINCOLN                     ,MT,00000011,00000000,00000000,00000000,00000000,00000000,00000012,00000000,00000000,00000000,00000000,00000000
201812,="59644",TOWNSEND                    ,MT,00000033,00000000,00000017,00000016,00000026,00000000,00000032,00000000,00000000,00000024,00000027,00000000
201812,="59645",WHITE SULPHUR SPRINGS       ,MT,00000018,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="59648",WOLF CREEK                  ,MT,00000018,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="59701",BUTTE                       ,MT,00000264,00000013,00000081,00000170,00000227,00000037,00000224,00000012,00000066,00000146,00000213,00000011
201812,="59702",BUTTE                       ,MT,00000015,00000000,00000013,00000000,00000014,00000000,00000011,00000000,00000000,00000000,00000000,00000000
201812,="59711",ANACONDA                    ,MT,00000086,00000000,00000032,00000051,00000064,00000022,00000067,00000000,00000017,00000048,00000062,00000000
201812,="59714",BELGRADE                    ,MT,00000167,00000000,00000056,00000105,00000150,00000017,00000170,00000011,00000038,00000121,00000165,00000000
201812,="59715",BOZEMAN                     ,MT,00000415,00000034,00000087,00000294,00000332,00000083,00000303,00000026,00000072,00000205,00000262,00000041
201812,="59716",BIG SKY                     ,MT,00000041,00000000,00000011,00000026,00000032,00000000,00000113,00000021,00000046,00000046,00000028,00000085
201812,="59718",BOZEMAN                     ,MT,00000469,00000027,00000120,00000322,00000413,00000056,00000394,00000027,00000102,00000265,00000360,00000034
201812,="59719",BOZEMAN                     ,MT,00000014,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="59722",DEER LODGE                  ,MT,00000041,00000000,00000015,00000024,00000034,00000000,00000043,00000000,00000015,00000026,00000039,00000000
201812,="59725",DILLON                      ,MT,00000072,00000000,00000016,00000053,00000060,00000012,00000066,00000000,00000019,00000046,00000063,00000000
201812,="59729",ENNIS                       ,MT,00000031,00000000,00000017,00000011,00000019,00000012,00000021,00000000,00000000,00000014,00000017,00000000
201812,="59730",GALLATIN GATEWAY            ,MT,00000016,00000000,00000000,00000000,00000014,00000000,00000024,00000000,00000012,00000011,00000016,00000000
201812,="59741",MANHATTAN                   ,MT,00000025,00000000,00000000,00000015,00000020,00000000,00000026,00000000,00000012,00000013,00000024,00000000
201812,="59749",SHERIDAN                    ,MT,00000018,00000000,00000000,00000000,00000012,00000000,00000017,00000000,00000000,00000013,00000016,00000000
201812,="59752",THREE FORKS                 ,MT,00000029,00000000,00000014,00000014,00000023,00000000,00000041,00000000,00000000,00000031,00000040,00000000
201812,="59754",TWIN BRIDGES                ,MT,00000019,00000000,00000000,00000000,00000019,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="59758",WEST YELLOWSTONE            ,MT,00000031,00000000,00000019,00000011,00000022,00000000,00000012,00000000,00000000,00000011,00000012,00000000
201812,="59759",WHITEHALL                   ,MT,00000028,00000000,00000000,00000017,00000019,00000000,00000027,00000000,00000011,00000016,00000026,00000000
201812,="59771",BOZEMAN                     ,MT,00000030,00000000,00000000,00000012,00000024,00000000,00000025,00000000,00000000,00000013,00000022,00000000
201812,="59772",BOZEMAN                     ,MT,00000018,00000000,00000000,00000011,00000015,00000000,00000011,00000000,00000000,00000000,00000000,00000000
201812,="59801",MISSOULA                    ,MT,00000383,00000017,00000094,00000272,00000357,00000026,00000252,00000000,00000050,00000192,00000237,00000015
201812,="59802",MISSOULA                    ,MT,00000281,00000021,00000050,00000210,00000259,00000022,00000174,00000000,00000036,00000129,00000165,00000000
201812,="59803",MISSOULA                    ,MT,00000126,00000000,00000053,00000070,00000104,00000022,00000083,00000000,00000031,00000046,00000078,00000000
201812,="59804",MISSOULA                    ,MT,00000070,00000000,00000028,00000039,00000054,00000016,00000048,00000000,00000016,00000031,00000047,00000000
201812,="59806",MISSOULA                    ,MT,00000036,00000011,00000000,00000018,00000029,00000000,00000037,00000000,00000000,00000021,00000034,00000000
201812,="59807",MISSOULA                    ,MT,00000042,00000000,00000028,00000000,00000035,00000000,00000021,00000000,00000000,00000000,00000018,00000000
201812,="59808",MISSOULA                    ,MT,00000227,00000016,00000086,00000125,00000211,00000016,00000198,00000019,00000065,00000114,00000188,00000000
201812,="59821",ARLEE                       ,MT,00000016,00000000,00000000,00000000,00000014,00000000,00000011,00000000,00000000,00000000,00000011,00000000
201812,="59823",BONNER                      ,MT,00000022,00000000,00000000,00000013,00000019,00000000,00000014,00000000,00000000,00000000,00000013,00000000
201812,="59824",CHARLO                      ,MT,00000016,00000000,00000000,00000000,00000013,00000000,00000012,00000000,00000000,00000000,00000012,00000000
201812,="59825",CLINTON                     ,MT,00000013,00000000,00000000,00000000,00000011,00000000,00000011,00000000,00000000,00000000,00000011,00000000
201812,="59828",CORVALLIS                   ,MT,00000043,00000000,00000022,00000019,00000030,00000013,00000042,00000000,00000012,00000028,00000039,00000000
201812,="59829",DARBY                       ,MT,00000019,00000000,00000000,00000000,00000015,00000000,00000019,00000000,00000000,00000000,00000017,00000000
201812,="59833",FLORENCE                    ,MT,00000033,00000000,00000011,00000020,00000024,00000000,00000041,00000000,00000018,00000022,00000037,00000000
201812,="59834",FRENCHTOWN                  ,MT,00000014,00000000,00000000,00000000,00000011,00000000,00000018,00000000,00000000,00000000,00000018,00000000
201812,="59840",HAMILTON                    ,MT,00000128,00000011,00000056,00000061,00000102,00000026,00000128,00000000,00000056,00000066,00000108,00000020
201812,="59845",HOT SPRINGS                 ,MT,00000011,00000000,00000000,00000000,00000000,00000000,00000011,00000000,00000000,00000000,00000000,00000000
201812,="59847",LOLO                        ,MT,00000049,00000000,00000014,00000034,00000042,00000000,00000041,00000000,00000011,00000027,00000037,00000000
201812,="59858",PHILIPSBURG                 ,MT,00000022,00000000,00000011,00000000,00000013,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="59859",PLAINS                      ,MT,00000037,00000000,00000015,00000015,00000020,00000017,00000032,00000000,00000000,00000016,00000029,00000000
201812,="59860",POLSON                      ,MT,00000150,00000000,00000079,00000062,00000103,00000047,00000083,00000000,00000016,00000063,00000077,00000000
201812,="59864",RONAN                       ,MT,00000056,00000000,00000017,00000037,00000046,00000000,00000040,00000000,00000014,00000022,00000036,00000000
201812,="59865",SAINT IGNATIUS              ,MT,00000022,00000000,00000000,00000011,00000017,00000000,00000017,00000000,00000000,00000011,00000014,00000000
201812,="59866",SAINT REGIS                 ,MT,00000013,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="59868",SEELEY LAKE                 ,MT,00000017,00000000,00000000,00000000,00000000,00000000,00000015,00000000,00000000,00000000,00000000,00000000
201812,="59870",STEVENSVILLE                ,MT,00000083,00000000,00000034,00000041,00000066,00000017,00000074,00000000,00000029,00000036,00000067,00000000
201812,="59872",SUPERIOR                    ,MT,00000022,00000000,00000000,00000011,00000013,00000000,00000016,00000000,00000000,00000013,00000015,00000000
201812,="59873",THOMPSON FALLS              ,MT,00000038,00000000,00000015,00000019,00000025,00000013,00000025,00000000,00000000,00000012,00000023,00000000
201812,="59874",TROUT CREEK                 ,MT,00000018,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="59875",VICTOR                      ,MT,00000033,00000000,00000016,00000016,00000029,00000000,00000040,00000000,00000000,00000025,00000038,00000000
201812,="59901",KALISPELL                   ,MT,00000398,00000039,00000126,00000233,00000330,00000068,00000409,00000028,00000131,00000250,00000374,00000035
201812,="59903",KALISPELL                   ,MT,00000023,00000000,00000014,00000000,00000020,00000000,00000031,00000000,00000011,00000011,00000023,00000000
201812,="59904",KALISPELL                   ,MT,00000038,00000000,00000011,00000022,00000034,00000000,00000022,00000000,00000000,00000014,00000019,00000000
201812,="59911",BIGFORK                     ,MT,00000127,00000000,00000073,00000047,00000069,00000058,00000094,00000000,00000047,00000038,00000083,00000011
201812,="59912",COLUMBIA FALLS              ,MT,00000114,00000000,00000043,00000064,00000090,00000024,00000114,00000000,00000048,00000063,00000103,00000011
201812,="59917",EUREKA                      ,MT,00000027,00000000,00000000,00000015,00000014,00000013,00000031,00000000,00000000,00000018,00000022,00000000
201812,="59920",KILA                        ,MT,00000037,00000000,00000017,00000014,00000034,00000000,00000011,00000000,00000000,00000000,00000011,00000000
201812,="59922",LAKESIDE                    ,MT,00000028,00000000,00000014,00000012,00000015,00000013,00000017,00000000,00000000,00000000,00000015,00000000
201812,="59923",LIBBY                       ,MT,00000102,00000000,00000050,00000046,00000075,00000027,00000074,00000000,00000026,00000042,00000059,00000015
201812,="59925",MARION                      ,MT,00000020,00000000,00000011,00000000,00000012,00000000,00000013,00000000,00000000,00000000,00000011,00000000
201812,="59932",SOMERS                      ,MT,00000029,00000000,00000013,00000011,00000016,00000013,00000000,00000000,00000000,00000000,00000000,00000000
201812,="59935",TROY                        ,MT,00000051,00000000,00000020,00000025,00000035,00000016,00000040,00000000,00000017,00000021,00000037,00000000
201812,="59936",WEST GLACIER                ,MT,00000016,00000000,00000000,00000000,00000000,00000014,00000000,00000000,00000000,00000000,00000000,00000000
201812,="59937",WHITEFISH                   ,MT,00000176,00000012,00000056,00000108,00000142,00000034,00000187,00000000,00000058,00000120,00000128,00000059
201812,="60002",ANTIOCH                     ,IL,00000167,00000000,00000074,00000084,00000101,00000066,00000102,00000000,00000025,00000071,00000084,00000018
201812,="60004",ARLINGTON HEIGHTS           ,IL,00000306,00000014,00000097,00000195,00000243,00000063,00000252,00000025,00000072,00000155,00000229,00000023
201812,="60005",ARLINGTON HEIGHTS           ,IL,00000218,00000016,00000061,00000141,00000181,00000037,00000192,00000011,00000049,00000132,00000169,00000023
201812,="60007",ELK GROVE VILLAGE           ,IL,00000194,00000018,00000048,00000128,00000159,00000035,00000153,00000016,00000027,00000110,00000140,00000013
201812,="60008",ROLLING MEADOWS             ,IL,00000133,00000012,00000043,00000078,00000108,00000025,00000121,00000000,00000030,00000082,00000109,00000012
201812,="60010",BARRINGTON                  ,IL,00000399,00000030,00000198,00000171,00000195,00000204,00000223,00000025,00000097,00000101,00000192,00000031
201812,="60012",CRYSTAL LAKE                ,IL,00000052,00000000,00000021,00000028,00000041,00000011,00000064,00000000,00000024,00000033,00000054,00000000
201812,="60013",CARY                        ,IL,00000139,00000014,00000046,00000079,00000100,00000039,00000097,00000000,00000029,00000059,00000083,00000014
201812,="60014",CRYSTAL LAKE                ,IL,00000359,00000023,00000111,00000225,00000296,00000063,00000256,00000000,00000080,00000166,00000230,00000026
201812,="60015",DEERFIELD                   ,IL,00000215,00000030,00000091,00000094,00000140,00000075,00000153,00000025,00000045,00000083,00000124,00000029
201812,="60016",DES PLAINES                 ,IL,00000430,00000018,00000159,00000253,00000375,00000055,00000347,00000018,00000114,00000215,00000325,00000022
201812,="60018",ROSEMONT                    ,IL,00000156,00000019,00000044,00000093,00000135,00000021,00000115,00000014,00000029,00000072,00000108,00000000
201812,="60020",FOX LAKE                    ,IL,00000105,00000000,00000048,00000050,00000065,00000040,00000103,00000000,00000033,00000067,00000099,00000000
201812,="60021",FOX RIVER GROVE             ,IL,00000044,00000000,00000013,00000027,00000038,00000000,00000029,00000000,00000000,00000018,00000027,00000000
201812,="60022",GLENCOE                     ,IL,00000056,00000000,00000030,00000021,00000027,00000029,00000030,00000000,00000018,00000000,00000026,00000000
201812,="60025",GLENVIEW                    ,IL,00000245,00000018,00000111,00000116,00000173,00000072,00000197,00000023,00000071,00000103,00000171,00000026
201812,="60026",GLENVIEW                    ,IL,00000116,00000021,00000051,00000044,00000069,00000047,00000070,00000000,00000024,00000044,00000060,00000000
201812,="60030",GRAYSLAKE                   ,IL,00000238,00000017,00000093,00000128,00000185,00000053,00000190,00000000,00000049,00000131,00000173,00000017
201812,="60031",GURNEE                      ,IL,00000242,00000013,00000086,00000143,00000201,00000041,00000218,00000014,00000069,00000135,00000197,00000021
201812,="60033",HARVARD                     ,IL,00000098,00000000,00000029,00000064,00000081,00000017,00000076,00000000,00000022,00000052,00000070,00000000
201812,="60034",HEBRON                      ,IL,00000031,00000000,00000014,00000013,00000018,00000013,00000015,00000000,00000000,00000014,00000012,00000000
201812,="60035",HIGHLAND PARK               ,IL,00000261,00000027,00000133,00000101,00000104,00000157,00000126,00000013,00000036,00000077,00000104,00000022
201812,="60039",CRYSTAL LAKE                ,IL,00000011,00000000,00000000,00000000,00000011,00000000,00000011,00000000,00000000,00000000,00000000,00000000
201812,="60040",HIGHWOOD                    ,IL,00000048,00000000,00000016,00000029,00000038,00000000,00000027,00000000,00000000,00000018,00000024,00000000
201812,="60041",INGLESIDE                   ,IL,00000083,00000000,00000023,00000050,00000066,00000017,00000050,00000000,00000011,00000035,00000046,00000000
201812,="60042",ISLAND LAKE                 ,IL,00000047,00000000,00000018,00000027,00000035,00000012,00000041,00000000,00000016,00000024,00000035,00000000
201812,="60044",LAKE BLUFF                  ,IL,00000076,00000000,00000024,00000045,00000061,00000015,00000055,00000000,00000020,00000028,00000046,00000000
201812,="60045",LAKE FOREST                 ,IL,00000179,00000023,00000093,00000063,00000080,00000099,00000119,00000019,00000050,00000050,00000099,00000020
201812,="60046",LAKE VILLA                  ,IL,00000199,00000000,00000078,00000117,00000161,00000038,00000165,00000000,00000064,00000099,00000151,00000014
201812,="60047",LAKE ZURICH                 ,IL,00000167,00000012,00000087,00000068,00000110,00000057,00000169,00000000,00000070,00000090,00000139,00000030
201812,="60048",LIBERTYVILLE                ,IL,00000190,00000020,00000073,00000097,00000133,00000057,00000179,00000011,00000064,00000104,00000147,00000032
201812,="60050",MCCULLOM LAKE               ,IL,00000203,00000000,00000068,00000125,00000153,00000050,00000179,00000011,00000055,00000113,00000164,00000015
201812,="60051",JOHNSBURG                   ,IL,00000194,00000000,00000081,00000105,00000136,00000058,00000140,00000000,00000053,00000081,00000121,00000019
201812,="60053",MORTON GROVE                ,IL,00000119,00000011,00000043,00000065,00000087,00000032,00000104,00000000,00000035,00000064,00000096,00000000
201812,="60056",MOUNT PROSPECT              ,IL,00000320,00000000,00000104,00000206,00000253,00000067,00000229,00000000,00000072,00000147,00000208,00000021
201812,="60060",MUNDELEIN                   ,IL,00000257,00000014,00000124,00000119,00000169,00000088,00000192,00000000,00000082,00000108,00000169,00000023
201812,="60061",VERNON HILLS                ,IL,00000210,00000012,00000083,00000115,00000173,00000037,00000166,00000000,00000060,00000100,00000154,00000012
201812,="60062",NORTHBROOK                  ,IL,00000373,00000037,00000192,00000144,00000193,00000180,00000212,00000029,00000073,00000110,00000176,00000036
201812,="60064",NORTH CHICAGO               ,IL,00000134,00000000,00000058,00000074,00000121,00000013,00000115,00000000,00000042,00000070,00000102,00000013
201812,="60065",NORTHBROOK                  ,IL,00000013,00000000,00000000,00000000,00000000,00000000,00000286,00000282,00000000,00000000,00000000,00000280
201812,="60067",PALATINE                    ,IL,00000303,00000027,00000120,00000156,00000227,00000076,00000212,00000019,00000054,00000139,00000188,00000024
201812,="60068",PARK RIDGE                  ,IL,00000180,00000015,00000082,00000083,00000137,00000043,00000170,00000021,00000062,00000087,00000153,00000017
201812,="60069",LINCOLNSHIRE                ,IL,00000070,00000015,00000027,00000028,00000034,00000036,00000071,00000015,00000018,00000038,00000062,00000000
201812,="60070",PROSPECT HEIGHTS            ,IL,00000130,00000011,00000046,00000073,00000112,00000018,00000084,00000000,00000024,00000054,00000066,00000018
201812,="60071",RICHMOND                    ,IL,00000022,00000000,00000000,00000013,00000017,00000000,00000032,00000000,00000012,00000018,00000022,00000000
201812,="60073",ROUND LAKE PARK             ,IL,00000323,00000011,00000120,00000192,00000295,00000028,00000291,00000000,00000083,00000202,00000276,00000015
201812,="60074",PALATINE                    ,IL,00000267,00000000,00000088,00000174,00000236,00000031,00000246,00000044,00000051,00000151,00000228,00000018
201812,="60076",SKOKIE                      ,IL,00000185,00000011,00000066,00000108,00000143,00000042,00000121,00000024,00000038,00000059,00000109,00000012
201812,="60077",SKOKIE                      ,IL,00000120,00000014,00000046,00000060,00000085,00000035,00000130,00000016,00000041,00000073,00000118,00000012
201812,="60079",WAUKEGAN                    ,IL,00000021,00000000,00000000,00000017,00000021,00000000,00000033,00000000,00000000,00000024,00000026,00000000
201812,="60081",SPRING GROVE                ,IL,00000070,00000000,00000035,00000032,00000053,00000017,00000044,00000000,00000014,00000027,00000041,00000000
201812,="60083",WADSWORTH                   ,IL,00000078,00000000,00000037,00000041,00000057,00000021,00000069,00000000,00000021,00000043,00000054,00000015
201812,="60084",WAUCONDA                    ,IL,00000138,00000000,00000036,00000092,00000109,00000029,00000104,00000000,00000023,00000076,00000092,00000012
201812,="60085",WAUKEGAN                    ,IL,00000706,00000020,00000178,00000508,00000667,00000039,00000433,00000000,00000134,00000291,00000402,00000031
201812,="60087",WAUKEGAN                    ,IL,00000186,00000000,00000066,00000119,00000151,00000035,00000153,00000000,00000042,00000109,00000144,00000000
201812,="60088",GREAT LAKES                 ,IL,00000066,00000000,00000022,00000039,00000065,00000000,00000050,00000000,00000017,00000032,00000045,00000000
201812,="60089",BUFFALO GROVE               ,IL,00000275,00000061,00000106,00000108,00000222,00000053,00000231,00000018,00000078,00000135,00000204,00000027
201812,="60090",WHEELING                    ,IL,00000270,00000013,00000090,00000167,00000229,00000041,00000243,00000012,00000072,00000159,00000214,00000029
201812,="60091",WILMETTE                    ,IL,00000150,00000015,00000069,00000066,00000077,00000073,00000112,00000011,00000046,00000055,00000087,00000025
201812,="60093",WINNETKA                    ,IL,00000176,00000034,00000090,00000052,00000084,00000092,00000104,00000011,00000043,00000050,00000081,00000023
201812,="60096",WINTHROP HARBOR             ,IL,00000049,00000000,00000021,00000026,00000040,00000000,00000044,00000000,00000013,00000029,00000040,00000000
201812,="60097",WONDER LAKE                 ,IL,00000067,00000000,00000026,00000039,00000048,00000019,00000064,00000000,00000024,00000039,00000062,00000000
201812,="60098",WOODSTOCK                   ,IL,00000271,00000013,00000108,00000150,00000207,00000064,00000194,00000000,00000069,00000119,00000175,00000019
201812,="60099",ZION                        ,IL,00000273,00000000,00000103,00000168,00000244,00000029,00000214,00000000,00000069,00000143,00000206,00000000
201812,="60101",ADDISON                     ,IL,00000228,00000022,00000062,00000144,00000204,00000024,00000175,00000015,00000051,00000109,00000163,00000012
201812,="60102",ALGONQUIN                   ,IL,00000193,00000000,00000067,00000118,00000161,00000032,00000183,00000000,00000058,00000116,00000159,00000024
201812,="60103",BARTLETT                    ,IL,00000147,00000000,00000061,00000079,00000114,00000033,00000147,00000000,00000047,00000091,00000129,00000018
201812,="60104",BELLWOOD                    ,IL,00000135,00000000,00000037,00000096,00000130,00000000,00000126,00000000,00000035,00000088,00000114,00000012
201812,="60106",BENSENVILLE                 ,IL,00000155,00000011,00000044,00000100,00000141,00000014,00000113,00000017,00000030,00000066,00000105,00000000
201812,="60107",STREAMWOOD                  ,IL,00000194,00000000,00000078,00000109,00000177,00000017,00000220,00000013,00000060,00000147,00000207,00000013
201812,="60108",BLOOMINGDALE                ,IL,00000152,00000000,00000048,00000098,00000113,00000039,00000119,00000000,00000031,00000082,00000111,00000000
201812,="60110",CARPENTERSVILLE             ,IL,00000207,00000000,00000068,00000132,00000190,00000017,00000153,00000000,00000036,00000114,00000138,00000015
201812,="60112",CORTLAND                    ,IL,00000017,00000000,00000000,00000012,00000014,00000000,00000028,00000000,00000000,00000022,00000027,00000000
201812,="60115",DEKALB                      ,IL,00000414,00000015,00000107,00000292,00000363,00000051,00000285,00000011,00000062,00000212,00000267,00000018
201812,="60118",WEST DUNDEE                 ,IL,00000136,00000000,00000047,00000080,00000102,00000034,00000120,00000000,00000035,00000075,00000109,00000011
201812,="60119",ELBURN                      ,IL,00000063,00000000,00000021,00000038,00000049,00000014,00000040,00000000,00000019,00000017,00000035,00000000
201812,="60120",ELGIN                       ,IL,00000307,00000000,00000101,00000197,00000270,00000037,00000233,00000000,00000050,00000176,00000226,00000000
201812,="60121",ELGIN                       ,IL,00000042,00000000,00000000,00000028,00000038,00000000,00000028,00000000,00000000,00000017,00000025,00000000
201812,="60123",ELGIN                       ,IL,00000417,00000016,00000147,00000254,00000378,00000039,00000281,00000011,00000078,00000192,00000256,00000025
201812,="60124",ELGIN                       ,IL,00000135,00000000,00000066,00000062,00000070,00000065,00000127,00000000,00000043,00000076,00000110,00000017
201812,="60126",ELMHURST                    ,IL,00000213,00000018,00000082,00000113,00000166,00000047,00000179,00000012,00000061,00000106,00000145,00000034
201812,="60130",FOREST PARK                 ,IL,00000112,00000000,00000022,00000083,00000106,00000000,00000113,00000000,00000022,00000086,00000107,00000000
201812,="60131",FRANKLIN PARK               ,IL,00000113,00000000,00000022,00000083,00000106,00000000,00000092,00000000,00000017,00000072,00000089,00000000
201812,="60133",HANOVER PARK                ,IL,00000179,00000000,00000050,00000125,00000162,00000017,00000176,00000000,00000053,00000119,00000169,00000000
201812,="60134",GENEVA                      ,IL,00000165,00000021,00000072,00000072,00000112,00000053,00000133,00000021,00000042,00000070,00000122,00000011
201812,="60135",GENOA                       ,IL,00000039,00000000,00000011,00000023,00000034,00000000,00000023,00000000,00000000,00000019,00000023,00000000
201812,="60136",GILBERTS                    ,IL,00000037,00000000,00000017,00000017,00000030,00000000,00000039,00000000,00000020,00000017,00000035,00000000
201812,="60137",GLEN ELLYN                  ,IL,00000217,00000000,00000096,00000116,00000147,00000070,00000178,00000013,00000060,00000105,00000152,00000026
201812,="60138",GLEN ELLYN                  ,IL,00000011,00000000,00000000,00000000,00000011,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="60139",GLENDALE HEIGHTS            ,IL,00000229,00000000,00000054,00000168,00000213,00000016,00000171,00000000,00000049,00000117,00000156,00000015
201812,="60140",HAMPSHIRE                   ,IL,00000130,00000000,00000047,00000079,00000098,00000032,00000138,00000000,00000043,00000088,00000131,00000000
201812,="60141",HINES                       ,IL,00000000,00000000,00000000,00000000,00000000,00000000,00000026,00000000,00000000,00000020,00000022,00000000
201812,="60142",HUNTLEY                     ,IL,00000283,00000013,00000174,00000096,00000112,00000171,00000148,00000011,00000055,00000082,00000119,00000029
201812,="60143",ITASCA                      ,IL,00000059,00000000,00000020,00000035,00000051,00000000,00000057,00000000,00000018,00000034,00000051,00000000
201812,="60145",KINGSTON                    ,IL,00000016,00000000,00000000,00000000,00000011,00000000,00000015,00000000,00000000,00000000,00000015,00000000
201812,="60146",KIRKLAND                    ,IL,00000014,00000000,00000000,00000000,00000000,00000000,00000014,00000000,00000000,00000012,00000014,00000000
201812,="60148",LOMBARD                     ,IL,00000350,00000014,00000112,00000224,00000286,00000064,00000319,00000019,00000098,00000202,00000289,00000030
201812,="60150",MALTA                       ,IL,00000012,00000000,00000000,00000000,00000011,00000000,00000012,00000000,00000000,00000011,00000011,00000000
201812,="60151",MAPLE PARK                  ,IL,00000000,00000000,00000000,00000000,00000000,00000000,00000026,00000000,00000000,00000012,00000024,00000000
201812,="60152",MARENGO                     ,IL,00000075,00000000,00000029,00000040,00000060,00000015,00000069,00000000,00000020,00000045,00000067,00000000
201812,="60153",MAYWOOD                     ,IL,00000171,00000000,00000045,00000125,00000162,00000000,00000170,00000000,00000045,00000120,00000162,00000000
201812,="60154",WESTCHESTER                 ,IL,00000091,00000000,00000029,00000057,00000072,00000019,00000083,00000000,00000028,00000053,00000076,00000000
201812,="60155",BROADVIEW                   ,IL,00000057,00000000,00000016,00000039,00000051,00000000,00000058,00000000,00000015,00000043,00000054,00000000
201812,="60156",LAKE IN THE HILLS           ,IL,00000161,00000000,00000062,00000096,00000126,00000035,00000129,00000000,00000037,00000091,00000118,00000011
201812,="60157",MEDINAH                     ,IL,00000016,00000000,00000000,00000000,00000015,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="60160",MELROSE PARK                ,IL,00000112,00000000,00000036,00000068,00000106,00000000,00000093,00000000,00000030,00000055,00000088,00000000
201812,="60162",HILLSIDE                    ,IL,00000045,00000000,00000000,00000037,00000041,00000000,00000027,00000000,00000000,00000021,00000026,00000000
201812,="60163",BERKELEY                    ,IL,00000025,00000000,00000000,00000015,00000025,00000000,00000035,00000000,00000000,00000022,00000033,00000000
201812,="60164",MELROSE PARK                ,IL,00000115,00000000,00000027,00000083,00000097,00000018,00000101,00000000,00000018,00000082,00000095,00000000
201812,="60165",STONE PARK                  ,IL,00000021,00000000,00000000,00000017,00000020,00000000,00000020,00000000,00000000,00000018,00000019,00000000
201812,="60168",SCHAUMBURG                  ,IL,00000012,00000000,00000000,00000000,00000012,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="60169",HOFFMAN ESTATES             ,IL,00000225,00000000,00000092,00000123,00000204,00000021,00000207,00000013,00000067,00000127,00000195,00000012
201812,="60171",RIVER GROVE                 ,IL,00000087,00000000,00000032,00000048,00000081,00000000,00000064,00000000,00000013,00000049,00000057,00000000
201812,="60172",ROSELLE                     ,IL,00000129,00000000,00000037,00000084,00000110,00000019,00000110,00000000,00000029,00000076,00000099,00000011
201812,="60173",SCHAUMBURG                  ,IL,00000171,00000025,00000050,00000096,00000162,00000000,00000165,00000031,00000025,00000109,00000154,00000011
201812,="60174",SAINT CHARLES               ,IL,00000253,00000015,00000086,00000152,00000213,00000040,00000222,00000015,00000064,00000143,00000208,00000014
201812,="60175",SAINT CHARLES               ,IL,00000120,00000000,00000054,00000061,00000077,00000043,00000123,00000000,00000041,00000075,00000105,00000018
201812,="60176",SCHILLER PARK               ,IL,00000071,00000000,00000012,00000054,00000067,00000000,00000065,00000000,00000016,00000049,00000064,00000000
201812,="60177",SOUTH ELGIN                 ,IL,00000117,00000000,00000036,00000075,00000110,00000000,00000113,00000000,00000031,00000081,00000106,00000000
201812,="60178",SYCAMORE                    ,IL,00000172,00000012,00000072,00000088,00000134,00000038,00000120,00000000,00000037,00000079,00000115,00000000
201812,="60181",VILLA PARK                  ,IL,00000209,00000024,00000062,00000123,00000182,00000027,00000181,00000027,00000037,00000117,00000171,00000000
201812,="60184",WAYNE                       ,IL,00000016,00000000,00000000,00000000,00000000,00000000,00000012,00000000,00000000,00000000,00000000,00000000
201812,="60185",WEST CHICAGO                ,IL,00000185,00000000,00000064,00000114,00000156,00000029,00000151,00000000,00000051,00000093,00000139,00000012
201812,="60186",WEST CHICAGO                ,IL,00000000,00000000,00000000,00000000,00000000,00000000,00000011,00000000,00000000,00000000,00000000,00000000
201812,="60187",WHEATON                     ,IL,00000161,00000016,00000057,00000088,00000124,00000037,00000150,00000015,00000044,00000091,00000124,00000026
